song_id,track_uri,track_name,artist,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels,agglo_labels,gaussian_labels
5476,spotify:track:2GsteFRbq6UyW0WfUWgQtX,"Fallin' - Original Song from the TV Series ""The Secret Daughter""",Jessica Mauboy,0.729,0.474,0.0321,0.176,0.0,0.145,0.351,124.972,3,1,9
5477,spotify:track:7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,The Beatles,0.443,0.403,0.0322,0.631,0.0,0.111,0.41,143.462,1,5,9
5478,spotify:track:46ERhnELy62toOMlxe14a3,Wanted Dead Or Alive,Bon Jovi,0.279,0.54,0.0328,0.0618,0.0488,0.307,0.24,149.319,9,2,2
5479,spotify:track:4tsN44eY9zuBDPEyGTWO3Q,I Can't Stop Loving You,Ray Charles,0.311,0.327,0.0349,0.785,0.0,0.295,0.359,79.326,1,5,3
5480,spotify:track:0mx1IpcgziXENQOcqpHeMp,Borderline,Madonna,0.807,0.764,0.0312,0.082,3.87e-05,0.115,0.371,119.867,0,3,1
5481,spotify:track:2aa37jRL4DRFvDs8og3uun,Hold Me Close,David Essex,0.598,0.525,0.215,0.732,0.0,0.306,0.791,128.244,2,9,5
5482,spotify:track:5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit,"Lilly Wood and The Prick, Robin Schulz",0.763,0.875,0.0262,0.024,5.41e-06,0.599,0.8,123.013,6,7,3
5483,spotify:track:5MhBw520G38BPhbkShJUTE,Goodnight Tonight,Wings,0.748,0.683,0.0466,0.0566,0.000639,0.0809,0.943,123.384,8,6,1
5484,spotify:track:43z6scIZU2QcEieMQFAJRG,There She Goes,Sixpence None The Richer,0.498,0.789,0.0319,0.000856,5.83e-06,0.104,0.455,120.176,0,3,8
5485,spotify:track:1PvunFPBDQKAefclw33Oqh,If You Don't Mean It,Dean Geyer,0.445,0.792,0.0354,8.71e-06,0.0,0.381,0.423,105.021,9,3,8
5486,spotify:track:5xIkHp2NhC5Vm2rxRUPThD,Now I Run,Shannon Noll,0.389,0.692,0.0335,0.000366,0.0,0.0833,0.432,85.501,9,3,9
5487,spotify:track:7EOS81Yg1NMcsfVKI1d89d,I Need Your Body,Tina Arena,0.69,0.773,0.0377,0.272,0.0409,0.373,0.751,128.152,7,0,5
5488,spotify:track:4OtJkWJtjWcxeGdVEwc6JZ,Standing In The Rain,John Paul Young,0.737,0.837,0.0482,0.0128,0.191,0.0568,0.896,122.074,7,6,2
5489,spotify:track:1TcICCq5BTysmnCWhG5dE9,It's Good News Week,Hedgehoppers Anonymous,0.52,0.715,0.0389,0.172,0.0,0.0628,0.962,111.478,7,6,1
5490,spotify:track:2ptt0Eftq3b2jElTRrctrT,Stuck,Stacie Orrico,0.377,0.904,0.307,0.0747,0.0,0.334,0.595,200.566,5,1,6
5491,spotify:track:0E4FnP3NOVpKthXvE4WtZP,Dreams Are Ten A Penny - Radio Mix,"Et Cetera, Kincade",0.587,0.943,0.112,0.0758,0.0,0.138,0.464,123.552,0,3,6
5492,spotify:track:72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,"Elton John, Britney Spears",0.667,0.75,0.0906,0.0746,0.000198,0.197,0.486,126.041,0,3,6
5493,spotify:track:0hnl28YoqqnkIq4e0LgTD4,(We're Gonna) Rock Around the Clock,Bill Haley & His Comets,0.817,0.727,0.0927,0.412,7.84e-06,0.116,0.903,89.756,2,0,3
5494,spotify:track:69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams and Nile Rodgers),"Daft Punk, Pharrell Williams, Nile Rodgers",0.81,0.793,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,7,6,1
5495,spotify:track:0BYCOtoq9BOcsqH4eqpotO,Homesick,Stan Walker,0.694,0.753,0.0355,0.02,0.0,0.166,0.374,114.971,0,3,8
5496,spotify:track:3UjxO35ogJAaSLi6h1jgbr,Maggie,Foster & Allen,0.343,0.265,0.028,0.786,5.46e-05,0.232,0.326,106.726,1,5,9
5497,spotify:track:1JClFT74TYSXlzpagbmj0S,California Love - Original Version,"2Pac, Roger, Dr. Dre",0.767,0.856,0.041,0.0303,1.91e-06,0.36,0.747,91.535,7,6,8
5498,spotify:track:3cd1ImkXWJdXmWQnpvvUEC,If Ya Gettin' Down,Five,0.819,0.799,0.0398,0.0556,0.0,0.389,0.932,110.798,7,6,3
5499,spotify:track:6xBUWSz8INNHO6wFYuPtQl,Queen Of Hearts,Juice Newton,0.669,0.779,0.0533,0.211,8.98e-05,0.132,0.975,169.478,7,0,3
5500,spotify:track:0HcOPWjjAPGCODJUXNa30G,Calypso,Spiderbait,0.318,0.771,0.0364,0.00436,0.153,0.104,0.364,93.343,9,3,2
5501,spotify:track:4tyrRF6QhW7muNqwwXzLfp,Stay,Ronan Keating,0.618,0.37,0.0362,0.748,0.0,0.133,0.31,69.991,1,5,9
5502,spotify:track:0EMmVUYs9ZZRHtlADB88uz,Come On Eileen,Dexys Midnight Runners,0.45,0.658,0.0472,0.648,3.14e-06,0.264,0.781,106.799,2,9,3
5503,spotify:track:5esEbMt6LHtiha7cqsGdO7,Flash Delirium,MGMT,0.575,0.804,0.0626,0.0826,0.000363,0.0681,0.399,122.08,0,8,1
5504,spotify:track:0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,The Beatles,0.386,0.607,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,5,3,8
5505,spotify:track:0y8Wf6ltWpGCpgqVa21QNX,After the Afterparty (feat. Lil Yachty),"Charli XCX, Lil Yachty",0.653,0.794,0.0894,0.121,0.0,0.365,0.645,93.008,0,0,6
5506,spotify:track:47iISk7pwBuQDWhGNbVzFt,Paranoid,Jonas Brothers,0.637,0.831,0.0404,0.00141,0.0,0.121,0.807,121.019,7,6,8
5507,spotify:track:4L2K7JKseFCBoHMZEAszW0,Jealous,Labrinth,0.439,0.153,0.0479,0.874,0.0,0.107,0.104,116.76,1,5,9
5508,spotify:track:2CAK2t1reUgPK6OMgAMURB,Wasted,"Tiësto, Matthew Koma",0.638,0.816,0.0308,0.00149,0.00115,0.195,0.386,112.014,0,3,8
5509,spotify:track:6MceyyDH3TSSTS7dcQMlz9,Dizzy,Tommy Roe,0.794,0.434,0.0397,0.00763,0.24,0.127,0.67,101.703,8,0,2
5510,spotify:track:2pag2vElkdroT8hIO4Gozi,It's a Heartache,Bonnie Tyler,0.54,0.709,0.0294,0.0288,1.27e-06,0.368,0.499,118.878,0,7,8
5511,spotify:track:6pTybvSMcw5spOS7d656rn,Ain't That A Shame,Pat Boone,0.693,0.591,0.0317,0.415,0.000253,0.136,0.83,116.826,2,0,9
5512,spotify:track:6vvYOBxKmCvUSEQgxdZiAq,Lovefool - Radio Edit,The Cardigans,0.648,0.688,0.0282,0.0251,3.08e-06,0.149,0.937,111.854,7,6,8
5513,spotify:track:4jV0gJXqw8uzsgxmOGbz1k,Joy You Bring,Shaggy,0.742,0.8,0.232,0.107,0.0,0.188,0.745,191.697,7,8,6
5514,spotify:track:2nJx2VF14TGiqItgUSWbyn,Glad All Over,Hush,0.357,0.767,0.0601,0.424,0.0,0.0381,0.549,134.001,3,0,3
5515,spotify:track:1GcVa4jFySlun4jLSuMhiq,Angie - Remastered 2009,The Rolling Stones,0.429,0.554,0.0291,0.67,0.000152,0.105,0.407,136.302,1,2,9
5516,spotify:track:3ZnlYvqCnjJ7OeZhVKkWPg,Honey - 1991 - Remaster,Bobby Goldsboro,0.5,0.189,0.0307,0.21,3.08e-05,0.129,0.587,93.259,3,0,9
5517,spotify:track:5EzdThimrpt9yJ1GGH5KXv,Boys In Town,Divinyls,0.487,0.698,0.035,0.00451,0.000931,0.132,0.703,157.916,5,8,8
5518,spotify:track:7DD7eSuYSC5xk2ArU62esN,Help! - Remastered 2009,The Beatles,0.534,0.725,0.0332,0.188,0.0,0.0994,0.763,95.003,8,0,9
5519,spotify:track:6QON2WlAI1QayzhgebwvWd,One Wish,Ray J,0.524,0.635,0.302,0.27,0.0,0.341,0.603,127.618,5,1,6
5520,spotify:track:3HfB5hBU0dmBt8T0iCmH42,Creep,Radiohead,0.532,0.344,0.035,0.00563,0.000473,0.115,0.126,91.834,9,2,1
5521,spotify:track:7EdM7TwvlDqwQLUs6DBJkW,#Beautiful,"Mariah Carey, Miguel",0.67,0.727,0.0385,0.495,2.45e-05,0.204,0.446,106.978,3,0,9
5522,spotify:track:71CXzHYYOyNqgtVFpNdeCS,I'd Love You to Want Me,Lobo,0.431,0.543,0.0394,0.122,0.000123,0.0598,0.44,77.507,9,2,9
5523,spotify:track:6Zoip8kVMOwQ0a3X2R6sG0,Addicted to Bass,Josh Abrahams,0.598,0.801,0.0921,0.00212,2e-06,0.0998,0.502,165.022,5,1,8
5524,spotify:track:6S3JlDAGk3uu3NtZbPnuhS,Baby Blue - Remastered 2010,Badfinger,0.623,0.876,0.066,0.0189,0.0134,0.0728,0.515,124.431,0,8,7
5525,spotify:track:0djCf3BB3v3xcovRgfI2R7,Shot Caller - Radio Edit,Ian Carey,0.727,0.838,0.0325,0.00677,0.00099,0.0773,0.693,127.945,7,6,1
5526,spotify:track:36irXNzxLqp0AHaC1lck2i,1000x,"Jarryd James, BROODS",0.533,0.621,0.0317,0.126,0.123,0.0779,0.0465,111.906,9,3,4
5527,spotify:track:0eti3iRdEgUxwcIcN2N9DY,Domino - 1999 Remaster,Van Morrison,0.731,0.555,0.0519,0.321,0.000103,0.0527,0.935,131.26,8,0,3
5528,spotify:track:7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,0.454,0.91,0.0448,0.0866,0.0996,0.116,0.629,125.116,5,8,4
5529,spotify:track:39HGBiY1Q2jMqDP1eY30V4,The Drugs Don't Work - Remastered 2004,The Verve,0.443,0.537,0.0259,0.206,0.0,0.132,0.194,77.46,9,2,9
5530,spotify:track:1lHtE5JDCas1EwXhQIMOIj,The Reason,Hoobastank,0.447,0.668,0.0294,0.0127,0.0,0.152,0.0695,82.904,9,2,9
5531,spotify:track:1qE47wUKG2juJwPoLqg4C9,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",0.723,0.809,0.0625,0.00346,0.00123,0.565,0.274,98.007,6,7,3
5532,spotify:track:0Arrnl9EB7LtzPISpNBQQf,Cara Mia,Jay & The Americans,0.367,0.707,0.046,0.29,3.17e-05,0.505,0.525,127.7,6,7,3
5533,spotify:track:6yJxCltgtmGxIgKOS6ndnu,Greatest Love of All,Whitney Houston,0.502,0.305,0.0339,0.484,3.55e-06,0.117,0.248,131.242,3,2,9
5534,spotify:track:31i9x9VnQqwp8Sy18tICCO,Last To Know - Remastered,Human Nature,0.673,0.742,0.0255,0.0522,0.0,0.145,0.397,104.012,0,3,1
5535,spotify:track:0APYlBDN2CGNzXzKbzYlE7,The Greatest Show,Panic! At The Disco,0.546,0.839,0.0784,0.00546,0.0,0.382,0.491,77.009,0,3,8
5536,spotify:track:5K52YrogiliMuDnh8uYNOc,You Won't Find Another Fool Like Me,The New Seekers,0.529,0.598,0.0333,0.0292,0.000232,0.0958,0.787,131.352,8,6,1
5537,spotify:track:5GguB1QMdud2FWbs5VHAzB,Don't Call Me Baby,Madison Avenue,0.808,0.982,0.0311,0.0585,0.00689,0.35,0.961,124.999,7,6,7
5538,spotify:track:7ulldxRL7kGWuKutB3TzuT,Sara,Starship,0.644,0.672,0.0282,0.188,0.0,0.142,0.371,100.176,0,1,9
5539,spotify:track:0b8NSp03mAkWHZoQYRYvO4,"Seasons of Change, Pt. 1",Blackfeather,0.59,0.618,0.0342,0.527,0.0,0.103,0.517,106.02,3,0,9
5540,spotify:track:7ICMhHYyv1vM3S1XzcEFIq,CHANT (feat. Tones And I),"Macklemore, Tones And I",0.698,0.782,0.0853,0.213,0.0,0.181,0.506,112.176,0,0,3
5541,spotify:track:095MMFhB9qxPx2VsmvjnUs,Live to Tell,Madonna,0.652,0.521,0.0256,0.263,0.0011,0.107,0.235,109.943,3,2,9
5542,spotify:track:7yCPwWs66K8Ba5lFuU2bcx,All The Small Things,blink-182,0.439,0.891,0.057,0.0122,0.0,0.547,0.695,148.599,6,8,8
5543,spotify:track:4AAF8cbjVMBt7Y6eWqkPZz,Fallin' For You,Colbie Caillat,0.641,0.861,0.0285,0.204,0.0,0.109,0.54,117.044,0,0,1
5544,spotify:track:3bN4tg6rnNPy9GCkGhym4T,Message In A Bottle - Remastered 2003,The Police,0.577,0.808,0.039,0.0338,1.33e-05,0.221,0.869,151.008,7,8,8
5545,spotify:track:7gtcp27cze07lru5sRcV4o,All I Ask Of You,"Sarah Brightman, Cliff Richard",0.209,0.247,0.0357,0.938,0.000834,0.11,0.204,82.354,1,5,9
5546,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",0.646,0.795,0.0976,0.0319,0.0,0.267,0.796,89.99,7,6,8
5547,spotify:track:6Ibjr2uK8nmwHvJjOzRtwv,Outlines - Radio Edit,"Mike Mago, Dragonette",0.731,0.782,0.0665,0.0903,0.0867,0.182,0.735,122.964,7,6,0
5548,spotify:track:5o4yGlG0PfeVUa6ClIyOxq,Boys,Charli XCX,0.867,0.545,0.0625,0.0646,0.000289,0.0505,0.525,139.943,8,0,1
5549,spotify:track:7lzWxlYqqHhtPQ1WUNmyYB,Soul Kind of Feeling,Dynamic Hepnotics,0.674,0.732,0.0496,0.308,2.47e-05,0.0517,0.767,123.55,8,0,3
5550,spotify:track:24y3tSyLdRbpVsKhQrR2oj,Never Again,Kelly Clarkson,0.514,0.91,0.0714,0.00168,0.00187,0.224,0.472,145.907,5,8,8
5551,spotify:track:42T2QQv3xgBlpQxaSP7lnK,One Last Breath,Creed,0.386,0.677,0.0346,0.00841,0.00366,0.341,0.195,126.602,9,2,8
5552,spotify:track:2QCjJNuUIqUlUqkxv8ZkN4,Friend In the Field,Art vs Science,0.52,0.756,0.0349,0.00919,0.00016,0.0739,0.599,126.102,5,8,8
5553,spotify:track:1i7fXPo9EG1wNfXC3VrV91,Opinions Won't Keep You Warm At Night,Kisschasy,0.434,0.963,0.0798,0.000689,0.0,0.154,0.733,143.888,5,8,8
5554,spotify:track:7wLK9PAeZMBDVKsm7ptOMn,positions,Ariana Grande,0.734,0.806,0.0881,0.457,0.0,0.0936,0.616,144.028,2,0,3
5555,spotify:track:3V608tXKQzlFg59P1ddJ0x,How Come,D12,0.75,0.851,0.202,0.256,0.0,0.215,0.54,90.001,0,1,6
5556,spotify:track:07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,0.768,0.852,0.038,0.214,7.36e-05,0.0723,0.867,128.373,7,6,1
5557,spotify:track:3T3vdyeV1GITXjIFc3mWWY,Blow Your Mind (Mwah),Dua Lipa,0.684,0.793,0.128,0.0241,0.0,0.09,0.52,108.94,0,8,6
5558,spotify:track:1mxTCArq9EhSg4QPGqhjhT,The Call,Backstreet Boys,0.696,0.874,0.0772,0.117,0.0,0.331,0.747,104.196,7,6,3
5559,spotify:track:0LjtuCIQ9VNBnNgH1Wpe7S,Hey St. Peter,Flash and the Pan,0.479,0.85,0.0405,0.0916,0.0117,0.223,0.454,142.228,5,3,7
5560,spotify:track:5a7NdkF09AfD0H607eiOkX,On My Mind,Ellie Goulding,0.702,0.705,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,8,0,3
5561,spotify:track:7v4LJ8nuY3gR6lECWW2XNz,Breathe in Now,George,0.408,0.269,0.0402,0.11,6.42e-05,0.0882,0.174,164.124,9,2,9
5562,spotify:track:64Ret7Tf2M8pDE4aqbW2tX,One,Metallica,0.444,0.703,0.0641,0.00112,0.0761,0.127,0.419,106.228,9,3,2
5563,spotify:track:6TF2LthEA2BqImvYKToR0V,Please Don't Go,No Mercy,0.715,0.838,0.0341,0.169,3.67e-05,0.395,0.962,124.625,7,6,3
5564,spotify:track:5Yq58BC5k14EVUJ63cmg8g,Afternoon Delight,Starland Vocal Band,0.483,0.439,0.0304,0.494,0.0,0.104,0.767,147.07,2,0,9
5565,spotify:track:1XNvUrCop20hAWfROW1CoV,Dance Wiv Me - Radio Edit,"Dizzee Rascal, Calvin Harris, Chrom3",0.887,0.66,0.0419,0.0486,1.14e-06,0.123,0.693,112.01,8,0,1
5566,spotify:track:2i8EtsynIudUUaLPUkO6rJ,Chandelier,Sia,0.286,0.784,0.0749,0.0163,6.45e-05,0.0714,0.618,173.798,5,8,8
5567,spotify:track:4k6ktr10Hczmh55NY3LfJy,Holiday,Madonna,0.854,0.796,0.0399,0.0542,0.00184,0.151,0.946,115.625,7,6,1
5568,spotify:track:0gLQ6jhJsyYfl7PrD1RZ7X,Vision of Love,Mariah Carey,0.256,0.464,0.0382,0.433,0.0,0.121,0.355,205.362,3,2,9
5569,spotify:track:5YwgJ6lpZ3SiAQwBEpjqey,Rose Garden,Lynn Anderson,0.589,0.501,0.031,0.168,0.0,0.0741,0.969,131.064,8,6,1
5570,spotify:track:0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,Bon Jovi,0.252,0.802,0.0391,0.13,0.0146,0.309,0.253,150.056,9,3,5
5571,spotify:track:09ZQ4fK0aVZTCUqzQoapxL,Silly Weight,"Rachel Mintz, Dsblade",0.705,0.501,0.0417,0.0068,0.0,0.114,0.424,90.007,0,1,1
5572,spotify:track:6SFTYQSczxhBNKR5bYjGMD,Save Rock And Roll,"Fall Out Boy, Elton John",0.557,0.777,0.0635,0.0756,4.29e-05,0.1,0.449,144.968,5,8,1
5573,spotify:track:04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,0.956,0.745,0.12,0.206,0.0,0.0615,0.912,107.075,8,6,6
5575,spotify:track:3rcNGUOJ0mPOUcAFUlEyT3,Set Adrift on Memory Bliss (Re-Recorded),P.M. Dawn,0.795,0.705,0.0715,0.00118,0.00658,0.136,0.482,100.025,0,1,7
5576,spotify:track:6vXHaWpqkbuvzIDvR3LnKd,Papercuts (feat. Vera Blue),"Illy, Vera Blue",0.369,0.618,0.249,0.161,0.0,0.257,0.467,191.863,5,1,6
5577,spotify:track:22PMfvdz35fFKYnJyMn077,Marry You,Bruno Mars,0.621,0.82,0.0367,0.332,0.0,0.104,0.452,144.905,0,0,9
5578,spotify:track:6Y0gqGszwuiaa10jYPyYRV,Are 'Friends' Electric?,Tubeway Army,0.423,0.743,0.0379,0.0304,0.161,0.204,0.417,93.897,9,3,2
5579,spotify:track:0N5x5UmYcbBeHFJtCCqf62,Ruby,Kaiser Chiefs,0.451,0.939,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,0,3,8
5580,spotify:track:190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,"Justin Bieber, Nicki Minaj",0.602,0.843,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,0,8,8
5581,spotify:track:6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,"P!nk, Willow Sage Hart",0.476,0.594,0.135,0.0599,0.0,0.0785,0.314,159.702,9,1,6
5582,spotify:track:25ZttbpeUKDOm3aghD2oBJ,I Kissed A Girl,Katy Perry,0.699,0.76,0.0677,0.00223,0.0,0.132,0.696,129.996,7,0,8
5583,spotify:track:0uWG5H5PrBOI4e46neKfhB,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'",U2,0.367,0.838,0.0423,7.67e-05,0.219,0.179,0.336,171.674,5,3,2
5584,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,Happy Now,"Zedd, Elley Duhé",0.503,0.741,0.047,0.579,1.49e-06,0.0712,0.458,88.335,3,9,3
5585,spotify:track:1Hzi3KQVnvVYAn8Vv9zL2o,WITHOUT YOU,The Kid LAROI,0.43,0.417,0.0366,0.19,0.0,0.142,0.455,93.297,3,2,9
5586,spotify:track:4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",0.803,0.585,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,8,0,1
5587,spotify:track:2ZxbmQxhzMCesq34Sb7tbc,Affirmation,Savage Garden,0.478,0.768,0.0728,0.0101,1.4e-06,0.136,0.645,169.967,5,3,8
5588,spotify:track:3eHopQk0VWyMbX13UdcRdO,Sugar,Maroon 5,0.744,0.783,0.0337,0.0553,0.0,0.086,0.885,120.042,7,6,1
5589,spotify:track:7oEkS4zzo6EcnbTzLxHHcF,Chewy Chewy,Ohio Express,0.742,0.516,0.0462,0.118,0.000182,0.12,0.871,120.715,8,0,1
5590,spotify:track:1aKsg5b9sOngINaQXbB0P7,Love Me Harder,"Ariana Grande, The Weeknd",0.472,0.714,0.0334,0.00937,0.0,0.0764,0.24,98.992,9,3,8
5591,spotify:track:38MbUy2C0FLv6exayPlImu,Midnight (The Hanging Tree),"HOSH, 1979, Jalja",0.657,0.892,0.0416,0.0025,0.00871,0.124,0.537,123.997,0,8,7
5592,spotify:track:0qkHoRTBCcbDoxrbj9tQrI,Shop Around,The Miracles,0.556,0.701,0.0295,0.795,0.0,0.807,0.896,132.172,2,9,3
5593,spotify:track:1uSkjP4X0GSFJ8W3ZZtnMY,We Gotta Get Out Of This Place,The Angels,0.503,0.841,0.0495,0.00599,0.000388,0.189,0.515,136.025,5,8,8
5594,spotify:track:6H9BaFXUq95NQpkkFBGuv3,Take Me Over (feat. Safia)),Peking Duk,0.49,0.803,0.0502,0.0088,0.0,0.114,0.425,97.151,0,3,8
5595,spotify:track:2OpY5KKUvkYAkiY8FEG1Wi,Angel in Blue Jeans,Train,0.616,0.83,0.034,0.0151,7.44e-06,0.102,0.732,115.01,7,6,1
5596,spotify:track:5OLMMQ7k25SvDV7taKAYnb,Alive,Dami Im,0.495,0.828,0.0581,0.0596,0.0,0.208,0.382,150.212,5,3,6
5597,spotify:track:601a0vnyLYe7pzLKVjKSha,How Do You Do It? - Mono,Gerry & The Pacemakers,0.617,0.711,0.0297,0.36,1.59e-06,0.0841,0.963,142.266,2,0,9
5598,spotify:track:4DEmKidTANibjgv2XLVk2L,Carry Out (Featuring Justin Timberlake),Timbaland,0.531,0.574,0.113,0.114,0.0308,0.256,0.272,115.68,9,2,5
5599,spotify:track:7Aa1CtEVpPZ3VesEk7Z2Zc,Needle In A Haystack,The Twilights,0.631,0.812,0.0426,0.0764,2.88e-06,0.0693,0.939,82.329,7,6,1
5600,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,Golden,Harry Styles,0.448,0.838,0.0557,0.21,0.000131,0.131,0.254,139.863,9,3,3
5601,spotify:track:4uAhIw8WeAb0HfGsFKME4c,Till the World Stops Turning,Kaleb Jones,0.453,0.117,0.0482,0.953,0.000327,0.109,0.193,120.379,1,5,9
5602,spotify:track:0cDa0cvogF66Dl7gh8yJQI,"De Do Do Do, De Da Da Da - Remastered 2003",The Police,0.78,0.523,0.051,0.06,0.0629,0.239,0.855,147.86,8,6,2
5603,spotify:track:4YGEcpYpEY6IWI49qEdwxT,Gonna Miss You,Paul Mac,0.664,0.502,0.025,0.0532,2.36e-06,0.333,0.164,95.004,9,3,3
5604,spotify:track:2RexMVjpaxZzPrXZwDv2sj,Parlez Vous Francais,Art vs Science,0.648,0.898,0.142,0.000377,1.28e-06,0.359,0.842,131.998,7,6,6
5605,spotify:track:701LzRhwgjnJgxEILYspx5,Out of Time (Stereo Version),Chris Farlowe,0.514,0.686,0.0547,0.5,0.0,0.527,0.748,127.062,2,9,3
5606,spotify:track:3JU7GqkbT5S51rgCbYJ20t,Funkytown,Lipps Inc.,0.91,0.576,0.0639,0.00063,0.272,0.108,0.212,122.883,9,3,2
5607,spotify:track:0YPXkQthLWrhNGoKTbwCJ8,(I Just) Died In Your Arms,Cutting Crew,0.632,0.727,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919,0,1,8
5608,spotify:track:0aivZxY3xfoMexurH5po6q,Leave It Alone,Operator Please,0.451,0.914,0.0809,0.00116,6.77e-06,0.13,0.557,163.017,5,3,8
5609,spotify:track:1ODvWtPXDX84saex9CwzqS,The Shoop Shoop Song (It's in His Kiss),The Bootleg Family Band,0.603,0.736,0.0853,0.13,0.0,0.0445,0.936,125.169,7,6,6
5610,spotify:track:7gFYlnip4bR9a98s52xE9Y,Ramona Was A Waitress,Paul Dempsey,0.549,0.597,0.0297,0.016,0.00111,0.128,0.464,164.893,9,1,9
5611,spotify:track:7nfb3iy0zjqk5N44LQM2vg,Promised You A Miracle - Remastered 2002,Simple Minds,0.674,0.75,0.0284,0.00157,0.0586,0.343,0.793,113.804,7,6,2
5612,spotify:track:205O1UuEjG0zX01YMElqkV,Tears,Ken Dodd,0.254,0.339,0.0301,0.659,0.0,0.0694,0.349,88.041,1,5,9
5613,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,0.701,0.944,0.0455,0.0755,0.0,0.601,0.792,128.993,6,7,3
5614,spotify:track:6ihL9TjfRjadfEePzXXyVF,Gives You Hell,The All-American Rejects,0.718,0.691,0.0387,0.0159,0.0,0.0627,0.552,100.008,0,0,1
5615,spotify:track:7qD9lD0dabABT6y3Vw3uVX,We've Got It Goin' On - Radio Edit,Backstreet Boys,0.757,0.868,0.0358,0.0953,0.0,0.244,0.929,112.973,7,6,3
5616,spotify:track:5YHR8wBR5jXfGtP766NiAT,If It Ain't Love,Jason Derulo,0.503,0.843,0.316,0.0487,0.0,0.344,0.778,128.63,5,1,6
5617,spotify:track:4H1ZiD0aytFHoOiosVmT1w,DONTTRUSTME,3OH!3,0.791,0.713,0.254,0.0163,0.0,0.189,0.514,130.012,0,1,6
5618,spotify:track:33IOhptvC2Qoy2UhjiHXLV,Flames,"David Guetta, Sia",0.609,0.726,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,0,3,1
5619,spotify:track:5U2yUQc2yUoQuH4ACPbcWq,Busted,Claes Janson,0.466,0.43,0.0461,0.704,4.76e-05,0.0966,0.775,183.77,2,5,9
5620,spotify:track:45kW7SZVsIm8mYfs8BXExE,Mamy Blue,Joel Daydé,0.566,0.622,0.0481,0.452,0.0,0.196,0.631,110.792,2,0,3
5621,spotify:track:4FLZI7tQ5vjPKZ72rblySG,Dreamlover,Mariah Carey,0.693,0.743,0.0359,0.196,0.0,0.192,0.726,100.676,8,0,9
5622,spotify:track:1sxUaLi0G2vB7dl4ogtCxH,Never Let You Go - 2008 Remaster,Third Eye Blind,0.728,0.94,0.0368,0.0814,0.000162,0.109,0.967,113.76,7,6,1
5623,spotify:track:1Yuim9eHBfG8YUJII28XDF,Figured You Out,Nickelback,0.544,0.867,0.0517,2.63e-05,0.0165,0.266,0.726,93.925,7,6,7
5624,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",0.824,0.862,0.126,0.0076,0.000132,0.303,0.801,122.98,7,6,6
5625,spotify:track:1amRq1hFKK1vFCj2KNDfJV,Erotica,Madonna,0.63,0.821,0.0467,0.000632,0.479,0.0963,0.271,102.022,4,4,2
5626,spotify:track:74jTexO94dFGyXGyeu8krd,Beautiful Life,Ace of Base,0.749,0.988,0.0387,0.202,0.00631,0.17,0.749,135.015,7,6,4
5627,spotify:track:4ObePnl5sf02pKfYUeGpkp,Sand in My Shoes,Dido,0.633,0.809,0.0317,0.114,0.000102,0.111,0.267,125.953,9,3,1
5628,spotify:track:2blW9gA8rUVsCYuepOJByI,Short Memory - Remastered Version,Midnight Oil,0.749,0.68,0.0237,0.0665,0.000282,0.0886,0.589,106.437,0,0,1
